downloadId,eulaCode,url,downloadEntity,entityType
367953868,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221009_20221016_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NjgsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJDNxdTcxVGowRHRZNkRyTGt5NU9BM0JoOHlhclVJYTduS25DMlNcL1I0Zjc3In0=,LC08_CU_030008_20221009_20221016_02,QA
367953869,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221009_20221016_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NjksImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEIzeklPVk02eHNLTUppZ0swME4wUjBPeGNublE2SGwxcWg0WWwyT1Y5RTEifQ==,LC08_CU_030008_20221009_20221016_02,MTL
367953870,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221009_20221016_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzAsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGdxSlJBYWxBMEl0NlRnNnlBVzdLVXpcLzFjMVdZZ3VscWMyaE85VnB4OG0uIn0=,LC08_CU_030008_20221009_20221016_02,SR
367953871,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221009_20221016_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzEsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEQ0SzhwZlV6QUZnOFIyeS5QMVN3SXd2N0I1RUpuVFFzc05cL3d0UjBYMG00In0=,LC08_CU_030008_20221009_20221016_02,ST
367953872,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221009_20221016_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzIsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGJcLzVSRnl1Sk4zY1hMTXJcL0t4M09oZ1kucGlRS2w4Q1YuTFR6akhTTDlYLiJ9,LC08_CU_030008_20221009_20221016_02,TOA
367953873,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221009_20221016_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzMsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHFaSHRZWG5vaE03TzRtTXpJUnpxeldcL1pjWjFJNWpabDZ3ejJYWkZMV20zIn0=,LC08_CU_030008_20221009_20221016_02,BT
367953874,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221025_20221111_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzQsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGVrVHFaY0s5UEFLTlwvd0NHM0FTTmdLMkpSUUZuZVAuUWZ4RG82Ymw2VWI2In0=,LC08_CU_030008_20221025_20221111_02,QA
367953875,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221025_20221111_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzUsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFBoZVlrZ2EycEpsNWNlcjlwRWVFb0JrWkxNc2huVzV3S3pIY3lYaENQUjYifQ==,LC08_CU_030008_20221025_20221111_02,MTL
367953876,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221025_20221111_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzYsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEtVcDdJaWhOOFlseWR2NG1JQmFpaGYyNHdZai5DWmhkSFhYelVRSzZ0cTMifQ==,LC08_CU_030008_20221025_20221111_02,SR
367953877,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221025_20221111_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzcsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJERKRy5jYVdzbGV4QnJDc3FqWEdnRjc2OFwvNkhyeUJ6RFBzMGx5ek91UHBEIn0=,LC08_CU_030008_20221025_20221111_02,ST
367953878,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221025_20221111_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzgsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGFUOGc3NERrQi5ScEMwT0FrXC9CM1ZuMmdoeVZ5TTNtTTZERXc0dTZLLlY4In0=,LC08_CU_030008_20221025_20221111_02,TOA
367953879,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221025_20221111_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4NzksImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGVJTEM0b0FxUVN0b0g3eVh5d2xJXC9sbjlkbVJIRFoyWkluTUowdVJ5ZjJBIn0=,LC08_CU_030008_20221025_20221111_02,BT
367953880,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221027_20221111_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODAsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJDRGd1pKdDY4SlwvLllBOWVYQW1vTVNVQUJLWGRxbVEzTGNydTdXNGw2XC9uMiJ9,LC08_CU_030008_20221027_20221111_02,QA
367953881,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221027_20221111_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODEsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHlGckVTeUJ1NUxIV1lUWVpYQnNLYnJBU1VBSTc2MUMyWWpDU29aZlFHdC4ifQ==,LC08_CU_030008_20221027_20221111_02,MTL
367953882,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221027_20221111_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODIsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGc5dGxQY3Z3eldLRDdjb2lJSEV4eWcyTUlkdjhvaUQuOWo2dUpZbTVwcTgifQ==,LC08_CU_030008_20221027_20221111_02,SR
367953883,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221027_20221111_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODMsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFZHMFNsTWRtb0g1V1ouUW83S1BjblRUMVZVeHRSUEl4UTVJUVwvUDJPb3UxIn0=,LC08_CU_030008_20221027_20221111_02,ST
367953884,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221027_20221111_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODQsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEFLejduWUJjaGJ3eENcL2FkUHpTSFI4ZDFlMHlacnc4WGVQcXhrZG0uTEU3In0=,LC08_CU_030008_20221027_20221111_02,TOA
367953885,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221027_20221111_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODUsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJDNhUHJCR0tMQkdSeU1oZ3lISUViMER6c1BDUWhwa3ozU3FKWk9WcVRBYjMifQ==,LC08_CU_030008_20221027_20221111_02,BT
367953886,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221103_20221118_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODYsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFNPUFUuTDZWZm1QSFVqRHdoaThQcU9wck4xUkxLYjNFWXRFRXdiRk4xVDQifQ==,LC08_CU_030008_20221103_20221118_02,QA
367953887,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221103_20221118_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODcsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJG5mRlYwM2NiM2QucnJ1RDBmZ2VCdXRjRDNtWWc5UnFqa3hXNzl2bWJaWlwvIn0=,LC08_CU_030008_20221103_20221118_02,MTL
367953888,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221103_20221118_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODgsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJDFBN1o4N1IyXC80YzJXRHlvVlwvYmFncXgxak5nWlI5OVhcL2JBRlQ5XC9XOGE1In0=,LC08_CU_030008_20221103_20221118_02,SR
367953889,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221103_20221118_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4ODksImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEdQSm53SXpPOFRMNjhacjY5OGtrMUdBNHlDYWk1LmVwR21MZjJkaUdXdTUifQ==,LC08_CU_030008_20221103_20221118_02,ST
367953890,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221103_20221118_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTAsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHVESHkySE1TZEd2WmZxOTREdHJPYjREdDIwdEc0bks5cHlDUjJVTFVMYUIifQ==,LC08_CU_030008_20221103_20221118_02,TOA
367953891,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221103_20221118_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTEsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUyLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFhGUWVycjM5VVFRZ1FxbVlZUVVPMjJCbHdXSjQ5RThvWnNNVU8xVURYaEEifQ==,LC08_CU_030008_20221103_20221118_02,BT
367953892,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221110_20221125_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTIsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJG5ETlwvZEdRV3A1NWJ1c3FvWU5vbi5MZlVzOVB4N1wvaVVsSXNEOTM1T2pwOCJ9,LC08_CU_030008_20221110_20221125_02,QA
367953893,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221110_20221125_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTMsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJDdOZUlIbHFGZnI3Rk1IU3JRSThCLjYxaE43d2VHVU9FV3hwa3M4UUpreDIifQ==,LC08_CU_030008_20221110_20221125_02,MTL
367953894,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221110_20221125_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTQsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEtCS0N1YkRxSUdGa1F2WFwvOElZM1hnTzBjVXhRMXU4NnhDZ0VxenREc1JcLyJ9,LC08_CU_030008_20221110_20221125_02,SR
367953895,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221110_20221125_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTUsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJDVTYkNpTEZTSER5bkpRdUhrdlNYeDMuVHV4c0R2dHpTVTdMZFwvTEhNcGIuIn0=,LC08_CU_030008_20221110_20221125_02,ST
367953896,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221110_20221125_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTYsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHlNMER5VUwydlB2SGZERFwvRDk1XC9YWmR4dEJGd3FDNHVLSEJsakc2MmNlQSJ9,LC08_CU_030008_20221110_20221125_02,TOA
367953897,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221110_20221125_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTcsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGdZcUFNY1QzaTBncGtDb3d1b1lZYW5uQ25Db0x1dk1JTDgwekE0cDhOTTUifQ==,LC08_CU_030008_20221110_20221125_02,BT
367953898,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221126_20221209_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTgsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHNDdjEua3hJUEpyXC9LME9HTWNqd21ZSkFKWXptNkhPLlM5bjk1c2hzRm4xIn0=,LC08_CU_030008_20221126_20221209_02,QA
367953899,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221126_20221209_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM4OTksImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFpcL0xCUjNSSjBqbGNsU1I1QWVtWFhKMmJKaGtZV256enUxU1NQSnQ4ZzY3In0=,LC08_CU_030008_20221126_20221209_02,MTL
367953900,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221126_20221209_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDAsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEJTbGJnSlVvMUtna2xVNTVRVEZQdGJtMk1veFRPYnltai5qcnFcL2c0VWoyIn0=,LC08_CU_030008_20221126_20221209_02,SR
367953901,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221126_20221209_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDEsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFZxNFQxYWlpdVVidmV2eDJTeXdPLmM2MWdvUFFDRjYxXC9iZC56M3dHVjhEIn0=,LC08_CU_030008_20221126_20221209_02,ST
367953902,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221126_20221209_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDIsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHB1dDRpMUNaQXV4YkEyTmd4d2RKMExFanV3UWF3ZWU1QkpENnV1akYweDUifQ==,LC08_CU_030008_20221126_20221209_02,TOA
367953903,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221126_20221209_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDMsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJGxIbHhqbk1vVG92U01RR1NrVElWeWp3V3ZPbG5yWlRvM3BWckZ4WkxRZDcifQ==,LC08_CU_030008_20221126_20221209_02,BT
367953904,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221205_20230116_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDQsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEJockU3WGNCenZjVHhFSlwvT2Q2b0liR2hBRU1OZ0l1TFVRczI5aVdkTDY4In0=,LC08_CU_030008_20221205_20230116_02,QA
367953905,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221205_20230116_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDUsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJG5EMTFOXC9NQ1wvS094RWZBRElkRjBCWGg5Z2dKRzBtLlQzNmxpelhQNlozNSJ9,LC08_CU_030008_20221205_20230116_02,MTL
367953906,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221205_20230116_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDYsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEVvMzlKSVwvT056UFhTZmVYYlZiakpVN0hqdnhXeFdOOEllVDMxdmFMOE1cLyJ9,LC08_CU_030008_20221205_20230116_02,SR
367953907,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221205_20230116_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDcsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJExrQmQyNDhzMHF2OUJRXC9yTkhFZUV6RjNNMzI1LnhRUnlUQThkTzRzanQ1In0=,LC08_CU_030008_20221205_20230116_02,ST
367953908,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221205_20230116_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDgsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFZlc0VRbmR3UFdoLnBwczJyc3dUcjVuSXdKWXdGTFhvWGdzWGFyY0U0XC8uIn0=,LC08_CU_030008_20221205_20230116_02,TOA
367953909,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221205_20230116_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MDksImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEtsZjhDa0dkRXpQbzguVXVEWkdcL2l5Qm9IM3hRaHhsYWp3TFltTFFKa3g4In0=,LC08_CU_030008_20221205_20230116_02,BT
367953910,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221230_20230114_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MTAsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJDhVMlpaNFpIazZRS2JSZ1BCWkRwUE5MY29qSmxkMFJRVGtoWUxsS2ltVEMifQ==,LC08_CU_030008_20221230_20230114_02,QA
367953911,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221230_20230114_02_MTL&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MTEsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJE1pa05KdEtlZk9HQVdSVnZPTU1UbVhXSzFrUmVReFRJZnRjSnl1bEZOY0MifQ==,LC08_CU_030008_20221230_20230114_02,MTL
367953912,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221230_20230114_02_SR&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MTIsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHMyRzVYR0VSMTg1elNiSkszYTBSZ3FvZ1FqUTRPUnJieUVXYlVzSEd4NjcifQ==,LC08_CU_030008_20221230_20230114_02,SR
367953913,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221230_20230114_02_ST&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MTMsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJHE0b3FsaVhiRlNVZWNad1lod2dINTJpdjZDODFEeUgydFlOR1AwY0xaMDcifQ==,LC08_CU_030008_20221230_20230114_02,ST
367953914,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221230_20230114_02_TOA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MTQsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEFyTU51NWNNS1dVQjhua2ZZcVM2aXFBdTZQcmIzWEVpZ3FnLmg2akFIeTMifQ==,LC08_CU_030008_20221230_20230114_02,TOA
367953915,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC08_CU_030008_20221230_20230114_02_BT&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MTUsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJFY1dHZVT1NHMTVHWnBUMGI3YXl3a21Ib1B6RnZRM3k4NzlHS0FwYjNlOUIifQ==,LC08_CU_030008_20221230_20230114_02,BT
367953916,,https://landsatlook.usgs.gov/gen-bundle?landsat_product_id=LC09_CU_028006_20221015_20221020_02_QA&requestSignature=eyJjb250YWN0SWQiOjI2NjY4NjgyLCJkb3dubG9hZElkIjozNjc5NTM5MTYsImRhdGVHZW5lcmF0ZWQiOiIyMDIzLTAyLTIyVDEzOjI0OjUzLTA2OjAwIiwic2lnbmF0dXJlIjoiJDUkJEJxbllQMDRLYlFTbk0yVkZPTHdsbGVLYzNSMEhmY08xUzNnazVmS2s2XC9DIn0=,LC09_CU_028006_20221015_20221020_02,QA
